DataCode,RecType,RecYear,PlotID,Treatment,Spnum,Genus,Species,Abundance
PPL01,1,2019,29,N2P0,102,oxalis,stricta,0.75
PPL01,1,2019,30,N1P1,2,andropogon,gerardii,44.25
PPL01,1,2019,30,N1P1,3,andropogon,scoparius,25
PPL01,1,2019,30,N1P1,4,bouteloua,curtipendula,5.5
PPL01,1,2019,30,N1P1,14,dichanthelium,oligosanthes,5.75
PPL01,1,2019,30,N1P1,17,poa,pratensis,1.5
PPL01,1,2019,30,N1P1,18,sorghastrum,nutans,12
PPL01,1,2019,30,N1P1,33,carex,heliophila,6.75
PPL01,1,2019,30,N1P1,40,amorpha,canescens,5
PPL01,1,2019,30,N1P1,46,ambrosia,psilostachya,1
PPL01,1,2019,30,N1P1,58,aster,ericoides,5.25
PPL01,1,2019,30,N1P1,59,aster,oblongifolius,1.5
PPL01,1,2019,30,N1P1,65,baptisia,australis,5.75
PPL01,1,2019,30,N1P1,86,kuhnia,eupatorioides,0.25
PPL01,1,2019,30,N1P1,111,physalis,pumila,8
PPL01,1,2019,30,N1P1,120,ruellia,humilis,0.25
PPL01,1,2019,30,N1P1,122,schrankia,nuttallii,11.25
PPL01,1,2019,30,N1P1,128,solidago,missouriensis,0.75
PPL01,1,2019,31,N2P1,2,andropogon,gerardii,75
PPL01,1,2019,31,N2P1,3,andropogon,scoparius,5.75
PPL01,1,2019,31,N2P1,4,bouteloua,curtipendula,0.25
PPL01,1,2019,31,N2P1,14,dichanthelium,oligosanthes,30.75
PPL01,1,2019,31,N2P1,17,poa,pratensis,38.75
PPL01,1,2019,31,N2P1,18,sorghastrum,nutans,4.75
PPL01,1,2019,31,N2P1,21,sporobolus,asper,0.5
PPL01,1,2019,31,N2P1,33,carex,heliophila,3.75
PPL01,1,2019,31,N2P1,34,carex,meadii,8
PPL01,1,2019,31,N2P1,58,aster,ericoides,6.25
PPL01,1,2019,31,N2P1,86,kuhnia,eupatorioides,1
PPL01,1,2019,31,N2P1,102,oxalis,stricta,1
PPL01,1,2019,31,N2P1,111,physalis,pumila,0.25
PPL01,1,2019,31,N2P1,121,salvia,azurea,5
PPL01,1,2019,31,N2P1,209,setaria,viridis,0.5
PPL01,1,2019,32,N2P0,2,andropogon,gerardii,41.25
PPL01,1,2019,32,N2P0,3,andropogon,scoparius,17.25
PPL01,1,2019,32,N2P0,4,bouteloua,curtipendula,11.25
PPL01,1,2019,32,N2P0,14,dichanthelium,oligosanthes,32.25
PPL01,1,2019,32,N2P0,17,poa,pratensis,14.25
PPL01,1,2019,32,N2P0,18,sorghastrum,nutans,9.75
PPL01,1,2019,32,N2P0,21,sporobolus,asper,2.25
PPL01,1,2019,32,N2P0,34,carex,meadii,4.5
PPL01,1,2019,32,N2P0,46,ambrosia,psilostachya,0.25
PPL01,1,2019,32,N2P0,58,aster,ericoides,22.75
PPL01,1,2019,32,N2P0,102,oxalis,stricta,0.25
PPL01,1,2019,32,N2P0,111,physalis,pumila,34
PPL01,1,2019,32,N2P0,120,ruellia,humilis,1.5
PPL01,1,2019,32,N2P0,300,euphorbia,nutans,0.25
PPL01,1,2019,33,N1P0,2,andropogon,gerardii,27
PPL01,1,2019,33,N1P0,3,andropogon,scoparius,29.5
PPL01,1,2019,33,N1P0,4,bouteloua,curtipendula,7.5
PPL01,1,2019,33,N1P0,14,dichanthelium,oligosanthes,11.75
PPL01,1,2019,33,N1P0,17,poa,pratensis,1
PPL01,1,2019,33,N1P0,18,sorghastrum,nutans,3.5
PPL01,1,2019,33,N1P0,21,sporobolus,asper,1.25
PPL01,1,2019,33,N1P0,33,carex,heliophila,3.5
PPL01,1,2019,33,N1P0,34,carex,meadii,6.75
PPL01,1,2019,33,N1P0,40,amorpha,canescens,27.5
PPL01,1,2019,33,N1P0,46,ambrosia,psilostachya,0.5
PPL01,1,2019,33,N1P0,49,antennaria,neglecta,0.25
PPL01,1,2019,33,N1P0,55,asclepias,verticillata,0.5
PPL01,1,2019,33,N1P0,58,aster,ericoides,15.75
PPL01,1,2019,33,N1P0,86,kuhnia,eupatorioides,1.5
PPL01,1,2019,33,N1P0,102,oxalis,stricta,0.75
PPL01,1,2019,33,N1P0,111,physalis,pumila,2
PPL01,1,2019,33,N1P0,115,polygala,verticillata,0.5
PPL01,1,2019,33,N1P0,128,solidago,missouriensis,1.5
PPL01,1,2019,33,N1P0,165,cyperus,spp.,0.5
PPL01,1,2019,33,N1P0,211,ambrosia,artemisiifolia,0.25
PPL01,1,2019,33,N1P0,407,cirsium,altissimum,0.25
PPL01,1,2019,34,N1P0,2,andropogon,gerardii,51.25
PPL01,1,2019,34,N1P0,3,andropogon,scoparius,25.75
PPL01,1,2019,34,N1P0,4,bouteloua,curtipendula,13.75
PPL01,1,2019,34,N1P0,14,dichanthelium,oligosanthes,16
PPL01,1,2019,34,N1P0,17,poa,pratensis,2.25
PPL01,1,2019,34,N1P0,18,sorghastrum,nutans,2.5
PPL01,1,2019,34,N1P0,33,carex,heliophila,3.25
PPL01,1,2019,34,N1P0,34,carex,meadii,1.25
PPL01,1,2019,34,N1P0,40,amorpha,canescens,10.25
PPL01,1,2019,34,N1P0,58,aster,ericoides,9.75
PPL01,1,2019,34,N1P0,65,baptisia,australis,7
PPL01,1,2019,34,N1P0,102,oxalis,stricta,0.5
PPL01,1,2019,34,N1P0,111,physalis,pumila,0.5
PPL01,1,2019,34,N1P0,128,solidago,missouriensis,0.75
PPL01,1,2019,34,N1P0,158,ulmus,americana,0.25
PPL01,1,2019,34,N1P0,211,ambrosia,artemisiifolia,0.5
PPL01,1,2019,35,N2P3,2,andropogon,gerardii,83.75
PPL01,1,2019,35,N2P3,3,andropogon,scoparius,0.5
PPL01,1,2019,35,N2P3,4,bouteloua,curtipendula,2.5
PPL01,1,2019,35,N2P3,14,dichanthelium,oligosanthes,27.75
PPL01,1,2019,35,N2P3,17,poa,pratensis,42.25
PPL01,1,2019,35,N2P3,18,sorghastrum,nutans,4.5
PPL01,1,2019,35,N2P3,21,sporobolus,asper,0.75
PPL01,1,2019,35,N2P3,33,carex,heliophila,1.25
PPL01,1,2019,35,N2P3,40,amorpha,canescens,3.75
PPL01,1,2019,35,N2P3,46,ambrosia,psilostachya,0.5
PPL01,1,2019,35,N2P3,102,oxalis,stricta,1.25
PPL01,1,2019,35,N2P3,111,physalis,pumila,1
PPL01,1,2019,35,N2P3,120,ruellia,humilis,5
PPL01,1,2019,35,N2P3,140,vernonia,baldwinii,1
PPL01,1,2019,36,N1P2,2,andropogon,gerardii,47
PPL01,1,2019,36,N1P2,3,andropogon,scoparius,24.25
PPL01,1,2019,36,N1P2,4,bouteloua,curtipendula,19
PPL01,1,2019,36,N1P2,11,eragrostis,spectabilis,1.5
PPL01,1,2019,36,N1P2,14,dichanthelium,oligosanthes,5.75
PPL01,1,2019,36,N1P2,17,poa,pratensis,7.5
PPL01,1,2019,36,N1P2,18,sorghastrum,nutans,3
PPL01,1,2019,36,N1P2,21,sporobolus,asper,1.5
PPL01,1,2019,36,N1P2,33,carex,heliophila,3
PPL01,1,2019,36,N1P2,34,carex,meadii,4.5
PPL01,1,2019,36,N1P2,40,amorpha,canescens,2.25
PPL01,1,2019,36,N1P2,58,aster,ericoides,6.5
PPL01,1,2019,36,N1P2,102,oxalis,stricta,0.25
PPL01,1,2019,36,N1P2,111,physalis,pumila,0.75
PPL01,1,2019,36,N1P2,120,ruellia,humilis,1
PPL01,1,2019,36,N1P2,128,solidago,missouriensis,3.75
PPL01,1,2019,36,N1P2,211,ambrosia,artemisiifolia,0.25
PPL01,1,2019,36,N1P2,300,euphorbia,nutans,0.25
PPL01,1,2019,37,N2P1,2,andropogon,gerardii,24.75
PPL01,1,2019,37,N2P1,3,andropogon,scoparius,6
PPL01,1,2019,37,N2P1,4,bouteloua,curtipendula,6.25
PPL01,1,2019,37,N2P1,14,dichanthelium,oligosanthes,50
PPL01,1,2019,37,N2P1,17,poa,pratensis,29.75
PPL01,1,2019,37,N2P1,18,sorghastrum,nutans,38
PPL01,1,2019,37,N2P1,21,sporobolus,asper,3
PPL01,1,2019,37,N2P1,27,festuca,octoflora,0.5
PPL01,1,2019,37,N2P1,33,carex,heliophila,5.5
PPL01,1,2019,37,N2P1,34,carex,meadii,10.75
PPL01,1,2019,37,N2P1,58,aster,ericoides,4.25
PPL01,1,2019,37,N2P1,71,conyza,canadensis,0.25
PPL01,1,2019,37,N2P1,102,oxalis,stricta,3
PPL01,1,2019,37,N2P1,120,ruellia,humilis,0.25
PPL01,1,2019,37,N2P1,426,chenopodium,standleyanum,1.5
PPL01,1,2019,38,N2P0,2,andropogon,gerardii,70
PPL01,1,2019,38,N2P0,3,andropogon,scoparius,2
PPL01,1,2019,38,N2P0,14,dichanthelium,oligosanthes,20.75
PPL01,1,2019,38,N2P0,16,dichanthelium,acuminatum,0.5
PPL01,1,2019,38,N2P0,17,poa,pratensis,36.75
PPL01,1,2019,38,N2P0,18,sorghastrum,nutans,13
PPL01,1,2019,38,N2P0,21,sporobolus,asper,2.5
PPL01,1,2019,38,N2P0,34,carex,meadii,1.75
PPL01,1,2019,38,N2P0,40,amorpha,canescens,8.75
PPL01,1,2019,38,N2P0,46,ambrosia,psilostachya,0.75
PPL01,1,2019,38,N2P0,58,aster,ericoides,11.5
PPL01,1,2019,38,N2P0,102,oxalis,stricta,1.75
PPL01,1,2019,38,N2P0,209,setaria,viridis,0.75
PPL01,1,2019,38,N2P0,211,ambrosia,artemisiifolia,0.25
PPL01,1,2019,39,N2P0,2,andropogon,gerardii,31.75
PPL01,1,2019,39,N2P0,3,andropogon,scoparius,9.75
PPL01,1,2019,39,N2P0,4,bouteloua,curtipendula,3.75
PPL01,1,2019,39,N2P0,14,dichanthelium,oligosanthes,50
PPL01,1,2019,39,N2P0,17,poa,pratensis,18.5
PPL01,1,2019,39,N2P0,18,sorghastrum,nutans,22.25
PPL01,1,2019,39,N2P0,34,carex,meadii,2
PPL01,1,2019,39,N2P0,40,amorpha,canescens,2.5
PPL01,1,2019,39,N2P0,54,asclepias,stenophylla,0.75
PPL01,1,2019,39,N2P0,58,aster,ericoides,3.25
PPL01,1,2019,39,N2P0,102,oxalis,stricta,1.75
PPL01,1,2019,39,N2P0,209,setaria,viridis,3.75
PPL01,1,2019,40,N2P0,2,andropogon,gerardii,58.75
PPL01,1,2019,40,N2P0,4,bouteloua,curtipendula,15.25
PPL01,1,2019,40,N2P0,14,dichanthelium,oligosanthes,31
PPL01,1,2019,40,N2P0,17,poa,pratensis,21
PPL01,1,2019,40,N2P0,18,sorghastrum,nutans,1
PPL01,1,2019,40,N2P0,21,sporobolus,asper,0.25
PPL01,1,2019,40,N2P0,33,carex,heliophila,1.25
PPL01,1,2019,40,N2P0,34,carex,meadii,11
PPL01,1,2019,40,N2P0,40,amorpha,canescens,1
PPL01,1,2019,40,N2P0,46,ambrosia,psilostachya,3.25
PPL01,1,2019,40,N2P0,55,asclepias,verticillata,0.25
PPL01,1,2019,40,N2P0,58,aster,ericoides,1.25
PPL01,1,2019,40,N2P0,87,lactuca,serriola,0.25
PPL01,1,2019,40,N2P0,102,oxalis,stricta,1
PPL01,1,2019,40,N2P0,209,setaria,viridis,0.25
PPL01,1,2019,40,N2P0,211,ambrosia,artemisiifolia,0.75
PPL01,1,2019,40,N2P0,300,euphorbia,nutans,0.5
PPL01,1,2019,40,N2P0,426,chenopodium,standleyanum,0.25
PPL01,1,2019,41,N1P2,2,andropogon,gerardii,30
PPL01,1,2019,41,N1P2,3,andropogon,scoparius,11
PPL01,1,2019,41,N1P2,4,bouteloua,curtipendula,7.75
PPL01,1,2019,41,N1P2,14,dichanthelium,oligosanthes,8.75
PPL01,1,2019,41,N1P2,17,poa,pratensis,5
PPL01,1,2019,41,N1P2,18,sorghastrum,nutans,18.25
PPL01,1,2019,41,N1P2,21,sporobolus,asper,2.25
PPL01,1,2019,41,N1P2,23,sporobolus,heterolepis,9
PPL01,1,2019,41,N1P2,33,carex,heliophila,2.5
PPL01,1,2019,41,N1P2,34,carex,meadii,3
PPL01,1,2019,41,N1P2,40,amorpha,canescens,16.5
PPL01,1,2019,41,N1P2,46,ambrosia,psilostachya,0.5
PPL01,1,2019,41,N1P2,58,aster,ericoides,3.75
PPL01,1,2019,41,N1P2,59,aster,oblongifolius,5
PPL01,1,2019,41,N1P2,102,oxalis,stricta,0.5
PPL01,1,2019,42,N2P3,2,andropogon,gerardii,90
PPL01,1,2019,42,N2P3,14,dichanthelium,oligosanthes,29.75
PPL01,1,2019,42,N2P3,17,poa,pratensis,42.5
PPL01,1,2019,42,N2P3,18,sorghastrum,nutans,4
PPL01,1,2019,42,N2P3,21,sporobolus,asper,1.25
PPL01,1,2019,42,N2P3,58,aster,ericoides,1.75
PPL01,1,2019,42,N2P3,102,oxalis,stricta,0.25
PPL01,1,2019,42,N2P3,111,physalis,pumila,5.5
PPL01,1,2019,43,N1P1,2,andropogon,gerardii,62.5
PPL01,1,2019,43,N1P1,3,andropogon,scoparius,5
PPL01,1,2019,43,N1P1,4,bouteloua,curtipendula,6
PPL01,1,2019,43,N1P1,14,dichanthelium,oligosanthes,2
PPL01,1,2019,43,N1P1,17,poa,pratensis,1.5
PPL01,1,2019,43,N1P1,18,sorghastrum,nutans,8.5
PPL01,1,2019,43,N1P1,21,sporobolus,asper,8.5
PPL01,1,2019,43,N1P1,33,carex,heliophila,10
PPL01,1,2019,43,N1P1,34,carex,meadii,4.25
PPL01,1,2019,43,N1P1,46,ambrosia,psilostachya,0.25
PPL01,1,2019,43,N1P1,55,asclepias,verticillata,0.25
PPL01,1,2019,43,N1P1,58,aster,ericoides,10.5
PPL01,1,2019,43,N1P1,86,kuhnia,eupatorioides,1.5
PPL01,1,2019,43,N1P1,102,oxalis,stricta,0.25
PPL01,1,2019,43,N1P1,106,dalea,candida,3.25
PPL01,1,2019,43,N1P1,120,ruellia,humilis,1
PPL01,1,2019,43,N1P1,121,salvia,azurea,2.75
PPL01,1,2019,43,N1P1,125,sisyrinchium,campestre,0.25
PPL01,1,2019,44,N2P2,2,andropogon,gerardii,85
PPL01,1,2019,44,N2P2,3,andropogon,scoparius,0.75
PPL01,1,2019,44,N2P2,4,bouteloua,curtipendula,0.5
PPL01,1,2019,44,N2P2,14,dichanthelium,oligosanthes,43.25
PPL01,1,2019,44,N2P2,17,poa,pratensis,27.75
PPL01,1,2019,44,N2P2,18,sorghastrum,nutans,4.75
PPL01,1,2019,44,N2P2,21,sporobolus,asper,1.25
PPL01,1,2019,44,N2P2,33,carex,heliophila,0.5
PPL01,1,2019,44,N2P2,34,carex,meadii,0.5
PPL01,1,2019,44,N2P2,40,amorpha,canescens,1.75
PPL01,1,2019,44,N2P2,55,asclepias,verticillata,0.25
PPL01,1,2019,44,N2P2,86,kuhnia,eupatorioides,1.5
PPL01,1,2019,44,N2P2,102,oxalis,stricta,1
PPL01,1,2019,44,N2P2,209,setaria,viridis,0.75
PPL01,1,2019,44,N2P2,426,chenopodium,standleyanum,0.75
PPL01,1,2019,45,N2P1,2,andropogon,gerardii,65
PPL01,1,2019,45,N2P1,3,andropogon,scoparius,6.25
PPL01,1,2019,45,N2P1,4,bouteloua,curtipendula,17.5
PPL01,1,2019,45,N2P1,14,dichanthelium,oligosanthes,7
PPL01,1,2019,45,N2P1,17,poa,pratensis,19.25
PPL01,1,2019,45,N2P1,18,sorghastrum,nutans,20.75
PPL01,1,2019,45,N2P1,21,sporobolus,asper,3.75
PPL01,1,2019,45,N2P1,33,carex,heliophila,2.25
PPL01,1,2019,45,N2P1,34,carex,meadii,1.5
PPL01,1,2019,45,N2P1,40,amorpha,canescens,2
PPL01,1,2019,45,N2P1,46,ambrosia,psilostachya,2.75
PPL01,1,2019,45,N2P1,86,kuhnia,eupatorioides,1.75
PPL01,1,2019,45,N2P1,102,oxalis,stricta,2.25
PPL01,1,2019,45,N2P1,111,physalis,pumila,0.25
PPL01,1,2019,45,N2P1,209,setaria,viridis,10.5
PPL01,1,2019,45,N2P1,384,solanum,ptycanthum,0.25
PPL01,1,2019,45,N2P1,426,chenopodium,standleyanum,0.5
PPL01,1,2019,46,N2P3,2,andropogon,gerardii,75
PPL01,1,2019,46,N2P3,3,andropogon,scoparius,0.5
PPL01,1,2019,46,N2P3,4,bouteloua,curtipendula,6.25
PPL01,1,2019,46,N2P3,14,dichanthelium,oligosanthes,4
PPL01,1,2019,46,N2P3,17,poa,pratensis,11.5
PPL01,1,2019,46,N2P3,18,sorghastrum,nutans,14.75
PPL01,1,2019,46,N2P3,21,sporobolus,asper,6.25
PPL01,1,2019,46,N2P3,33,carex,heliophila,0.75
PPL01,1,2019,46,N2P3,34,carex,meadii,6
PPL01,1,2019,46,N2P3,46,ambrosia,psilostachya,2
PPL01,1,2019,46,N2P3,55,asclepias,verticillata,0.5
PPL01,1,2019,46,N2P3,86,kuhnia,eupatorioides,2
PPL01,1,2019,46,N2P3,102,oxalis,stricta,3.25
PPL01,1,2019,46,N2P3,111,physalis,pumila,0.25
PPL01,1,2019,46,N2P3,410,eupatorium,altissimum,9.5
PPL01,1,2019,46,N2P3,426,chenopodium,standleyanum,1.5
PPL01,1,2019,47,N2P0,2,andropogon,gerardii,55
PPL01,1,2019,47,N2P0,3,andropogon,scoparius,1.5
PPL01,1,2019,47,N2P0,4,bouteloua,curtipendula,8.25
PPL01,1,2019,47,N2P0,14,dichanthelium,oligosanthes,11.75
PPL01,1,2019,47,N2P0,18,sorghastrum,nutans,37.5
PPL01,1,2019,47,N2P0,21,sporobolus,asper,1
PPL01,1,2019,47,N2P0,34,carex,meadii,2.25
PPL01,1,2019,47,N2P0,46,ambrosia,psilostachya,1
PPL01,1,2019,47,N2P0,55,asclepias,verticillata,0.75
PPL01,1,2019,47,N2P0,59,aster,oblongifolius,1.5
PPL01,1,2019,47,N2P0,102,oxalis,stricta,1.25
PPL01,1,2019,48,N1P0,2,andropogon,gerardii,47.5
PPL01,1,2019,48,N1P0,3,andropogon,scoparius,25.5
PPL01,1,2019,48,N1P0,4,bouteloua,curtipendula,12.75
PPL01,1,2019,48,N1P0,14,dichanthelium,oligosanthes,7.25
PPL01,1,2019,48,N1P0,18,sorghastrum,nutans,2
PPL01,1,2019,48,N1P0,21,sporobolus,asper,1
PPL01,1,2019,48,N1P0,33,carex,heliophila,4.25
PPL01,1,2019,48,N1P0,34,carex,meadii,1.5
PPL01,1,2019,48,N1P0,40,amorpha,canescens,14.75
PPL01,1,2019,48,N1P0,55,asclepias,verticillata,0.75
PPL01,1,2019,48,N1P0,58,aster,ericoides,5
PPL01,1,2019,48,N1P0,59,aster,oblongifolius,5
PPL01,1,2019,48,N1P0,76,echinacea,angustifolia,0.25
PPL01,1,2019,48,N1P0,120,ruellia,humilis,0.25
PPL01,1,2019,48,N1P0,158,ulmus,americana,0.25
PPL01,1,2021,1,N2P1,2,andropogon,gerardii,29.75
PPL01,1,2021,1,N2P1,3,andropogon,scoparius,10
PPL01,1,2021,1,N2P1,14,dichanthelium,oligosanthes,12
PPL01,1,2021,1,N2P1,18,sorghastrum,nutans,14.25
PPL01,1,2021,1,N2P1,21,sporobolus,asper,6.25
PPL01,1,2021,1,N2P1,29,panicum,capillare,0.75
PPL01,1,2021,1,N2P1,33,carex,heliophila,5
PPL01,1,2021,1,N2P1,34,carex,meadii,2.75
PPL01,1,2021,1,N2P1,46,ambrosia,psilostachya,29
PPL01,1,2021,1,N2P1,102,oxalis,stricta,1
PPL01,1,2021,1,N2P1,128,solidago,missouriensis,3.5
PPL01,1,2021,1,N2P1,156,acalypha,virginica,0.25
PPL01,1,2021,1,N2P1,194,physalis,heterophylla,11.5
PPL01,1,2021,2,N1P3,2,andropogon,gerardii,76.25
PPL01,1,2021,2,N1P3,3,andropogon,scoparius,2.5
PPL01,1,2021,2,N1P3,4,bouteloua,curtipendula,2.25
PPL01,1,2021,2,N1P3,14,dichanthelium,oligosanthes,7
PPL01,1,2021,2,N1P3,17,poa,pratensis,1
PPL01,1,2021,2,N1P3,18,sorghastrum,nutans,18.75
PPL01,1,2021,2,N1P3,21,sporobolus,asper,0.25
PPL01,1,2021,2,N1P3,33,carex,heliophila,4
PPL01,1,2021,2,N1P3,34,carex,meadii,4.75
PPL01,1,2021,2,N1P3,40,amorpha,canescens,12.5
PPL01,1,2021,2,N1P3,46,ambrosia,psilostachya,2.25
PPL01,1,2021,2,N1P3,58,aster,ericoides,4.5
PPL01,1,2021,2,N1P3,102,oxalis,stricta,0.5
PPL01,1,2021,2,N1P3,111,physalis,pumila,2.25
PPL01,1,2021,2,N1P3,128,solidago,missouriensis,0.75
PPL01,1,2021,3,N1P1,2,andropogon,gerardii,46.25
PPL01,1,2021,3,N1P1,3,andropogon,scoparius,5.5
PPL01,1,2021,3,N1P1,4,bouteloua,curtipendula,3.5
PPL01,1,2021,3,N1P1,11,eragrostis,spectabilis,2
PPL01,1,2021,3,N1P1,14,dichanthelium,oligosanthes,4
PPL01,1,2021,3,N1P1,17,poa,pratensis,1.75
PPL01,1,2021,3,N1P1,18,sorghastrum,nutans,23.75
PPL01,1,2021,3,N1P1,33,carex,heliophila,5
PPL01,1,2021,3,N1P1,34,carex,meadii,2.75
PPL01,1,2021,3,N1P1,46,ambrosia,psilostachya,1.25
PPL01,1,2021,3,N1P1,55,asclepias,verticillata,0.5
PPL01,1,2021,3,N1P1,58,aster,ericoides,8.25
PPL01,1,2021,3,N1P1,86,kuhnia,eupatorioides,4
PPL01,1,2021,3,N1P1,102,oxalis,stricta,0.25
PPL01,1,2021,3,N1P1,111,physalis,pumila,1
PPL01,1,2021,4,N2P2,2,andropogon,gerardii,54.75
PPL01,1,2021,4,N2P2,3,andropogon,scoparius,10
PPL01,1,2021,4,N2P2,14,dichanthelium,oligosanthes,28.5
PPL01,1,2021,4,N2P2,15,panicum,virgatum,0.25
PPL01,1,2021,4,N2P2,18,sorghastrum,nutans,10.75
PPL01,1,2021,4,N2P2,21,sporobolus,asper,0.25
PPL01,1,2021,4,N2P2,33,carex,heliophila,1
PPL01,1,2021,4,N2P2,34,carex,meadii,17.25
PPL01,1,2021,4,N2P2,40,amorpha,canescens,0.5
PPL01,1,2021,4,N2P2,46,ambrosia,psilostachya,23
PPL01,1,2021,4,N2P2,102,oxalis,stricta,0.75
PPL01,1,2021,4,N2P2,209,setaria,viridis,10
PPL01,1,2021,4,N2P2,246,chenopodium,berlandieri,15.75
PPL01,1,2021,5,N2P1,2,andropogon,gerardii,73.75
PPL01,1,2021,5,N2P1,3,andropogon,scoparius,8.75
PPL01,1,2021,5,N2P1,14,dichanthelium,oligosanthes,17.25
PPL01,1,2021,5,N2P1,17,poa,pratensis,2.5
PPL01,1,2021,5,N2P1,33,carex,heliophila,5.5
PPL01,1,2021,5,N2P1,34,carex,meadii,7
PPL01,1,2021,5,N2P1,46,ambrosia,psilostachya,32.5
PPL01,1,2021,5,N2P1,59,aster,oblongifolius,1.5
PPL01,1,2021,5,N2P1,102,oxalis,stricta,1
PPL01,1,2021,5,N2P1,121,salvia,azurea,2
PPL01,1,2021,6,N1P0,2,andropogon,gerardii,11.25
PPL01,1,2021,6,N1P0,3,andropogon,scoparius,42.5
PPL01,1,2021,6,N1P0,4,bouteloua,curtipendula,13
PPL01,1,2021,6,N1P0,14,dichanthelium,oligosanthes,2.5
PPL01,1,2021,6,N1P0,18,sorghastrum,nutans,11
PPL01,1,2021,6,N1P0,21,sporobolus,asper,5
PPL01,1,2021,6,N1P0,33,carex,heliophila,2.5
PPL01,1,2021,6,N1P0,34,carex,meadii,6.5
PPL01,1,2021,6,N1P0,46,ambrosia,psilostachya,0.25
PPL01,1,2021,6,N1P0,49,antennaria,neglecta,0.25
PPL01,1,2021,6,N1P0,58,aster,ericoides,4
PPL01,1,2021,6,N1P0,59,aster,oblongifolius,5.25
PPL01,1,2021,6,N1P0,106,dalea,candida,1.25
PPL01,1,2021,6,N1P0,111,physalis,pumila,1.25
PPL01,1,2021,6,N1P0,128,solidago,missouriensis,15.5
PPL01,1,2021,6,N1P0,300,euphorbia,nutans,0.25
PPL01,1,2021,7,N1P2,2,andropogon,gerardii,80
PPL01,1,2021,7,N1P2,4,bouteloua,curtipendula,1.25
PPL01,1,2021,7,N1P2,14,dichanthelium,oligosanthes,5.5
PPL01,1,2021,7,N1P2,18,sorghastrum,nutans,23
PPL01,1,2021,7,N1P2,21,sporobolus,asper,3
PPL01,1,2021,7,N1P2,33,carex,heliophila,6.75
PPL01,1,2021,7,N1P2,34,carex,meadii,1.5
PPL01,1,2021,7,N1P2,40,amorpha,canescens,12.5
PPL01,1,2021,7,N1P2,58,aster,ericoides,6.75
PPL01,1,2021,7,N1P2,102,oxalis,stricta,0.25
PPL01,1,2021,7,N1P2,128,solidago,missouriensis,5
PPL01,1,2021,7,N1P2,194,physalis,heterophylla,0.25
PPL01,1,2021,8,N2P2,2,andropogon,gerardii,65
PPL01,1,2021,8,N2P2,14,dichanthelium,oligosanthes,11.25
PPL01,1,2021,8,N2P2,17,poa,pratensis,0.75
PPL01,1,2021,8,N2P2,18,sorghastrum,nutans,3.5
PPL01,1,2021,8,N2P2,31,carex,brevior,1
PPL01,1,2021,8,N2P2,33,carex,heliophila,3.25
PPL01,1,2021,8,N2P2,34,carex,meadii,2.25
PPL01,1,2021,8,N2P2,40,amorpha,canescens,1.25
PPL01,1,2021,8,N2P2,46,ambrosia,psilostachya,0.75
PPL01,1,2021,8,N2P2,58,aster,ericoides,9.75
PPL01,1,2021,8,N2P2,71,conyza,canadensis,1.5
PPL01,1,2021,8,N2P2,102,oxalis,stricta,1
PPL01,1,2021,8,N2P2,111,physalis,pumila,0.25
PPL01,1,2021,8,N2P2,127,solidago,canadensis,17.75
PPL01,1,2021,8,N2P2,128,solidago,missouriensis,1
PPL01,1,2021,8,N2P2,211,ambrosia,artemisiifolia,10.75
PPL01,1,2021,9,N1P2,2,andropogon,gerardii,70
PPL01,1,2021,9,N1P2,3,andropogon,scoparius,7.75
PPL01,1,2021,9,N1P2,4,bouteloua,curtipendula,3
PPL01,1,2021,9,N1P2,14,dichanthelium,oligosanthes,1.5
PPL01,1,2021,9,N1P2,17,poa,pratensis,3.5
PPL01,1,2021,9,N1P2,18,sorghastrum,nutans,13.75
PPL01,1,2021,9,N1P2,21,sporobolus,asper,1.25
PPL01,1,2021,9,N1P2,33,carex,heliophila,4.5
PPL01,1,2021,9,N1P2,34,carex,meadii,2
PPL01,1,2021,9,N1P2,40,amorpha,canescens,12.5
PPL01,1,2021,9,N1P2,58,aster,ericoides,13.75
PPL01,1,2021,9,N1P2,111,physalis,pumila,0.75
PPL01,1,2021,9,N1P2,128,solidago,missouriensis,3
PPL01,1,2021,10,N2P2,2,andropogon,gerardii,26.25
PPL01,1,2021,10,N2P2,3,andropogon,scoparius,12.5
PPL01,1,2021,10,N2P2,4,bouteloua,curtipendula,1
PPL01,1,2021,10,N2P2,14,dichanthelium,oligosanthes,17.25
PPL01,1,2021,10,N2P2,17,poa,pratensis,16.25
PPL01,1,2021,10,N2P2,18,sorghastrum,nutans,17.5
PPL01,1,2021,10,N2P2,33,carex,heliophila,4.75
PPL01,1,2021,10,N2P2,34,carex,meadii,1
PPL01,1,2021,10,N2P2,46,ambrosia,psilostachya,26.5
PPL01,1,2021,10,N2P2,58,aster,ericoides,0.75
PPL01,1,2021,10,N2P2,59,aster,oblongifolius,2.5
PPL01,1,2021,10,N2P2,71,conyza,canadensis,1.5
PPL01,1,2021,10,N2P2,102,oxalis,stricta,1.75
PPL01,1,2021,10,N2P2,111,physalis,pumila,0.25
PPL01,1,2021,10,N2P2,128,solidago,missouriensis,2.5
PPL01,1,2021,10,N2P2,156,acalypha,virginica,0.25
PPL01,1,2021,10,N2P2,211,ambrosia,artemisiifolia,4.75
